#Sample Density: 11 11 11; Volume: Box: 0.5 0.5 0.5
#Frame 0
#Center: 44.16349792480469 30.282499313354492 42.07699966430664
#Basis Matrix:
# 0.8515855073928833 -0.3791637122631073 -0.3619902729988098
# -0.5083217620849609 -0.4285236895084381 -0.746978223323822
# 0.12810559570789337 0.8201233744621277 -0.557661771774292
-0.500 -0.100 0.100 -0.849 0.125 -0.134
-0.500 -0.100 0.200 -0.841 0.114 -0.090
-0.500 -0.100 0.300 -0.828 0.097 -0.049
-0.500 -0.100 0.400 -0.812 0.077 -0.011
-0.500 -0.100 0.500 -0.794 0.053 0.023
-0.500 0.000 -0.500 -0.758 0.084 -0.373
-0.500 0.000 -0.400 -0.774 0.105 -0.339
-0.500 0.000 -0.300 -0.787 0.121 -0.302
-0.500 0.000 -0.200 -0.796 0.132 -0.263
-0.500 0.000 -0.100 -0.801 0.138 -0.222
-0.500 0.000 0.000 -0.802 0.138 -0.182
-0.500 0.000 0.100 -0.799 0.133 -0.142
-0.500 0.000 0.200 -0.793 0.124 -0.103
-0.500 0.000 0.300 -0.784 0.110 -0.066
-0.500 0.000 0.400 -0.771 0.092 -0.032
-0.500 0.000 0.500 -0.756 0.072 -0.001
-0.500 0.100 -0.500 -0.708 0.094 -0.350
-0.500 0.100 -0.400 -0.724 0.113 -0.321
-0.500 0.100 -0.300 -0.736 0.127 -0.289
-0.500 0.100 -0.200 -0.745 0.137 -0.255
-0.500 0.100 -0.100 -0.750 0.143 -0.219
-0.500 0.100 0.000 -0.753 0.144 -0.184
-0.500 0.100 0.100 -0.752 0.140 -0.148
-0.500 0.100 0.200 -0.748 0.132 -0.114
-0.500 0.100 0.300 -0.740 0.121 -0.081
-0.500 0.100 0.400 -0.730 0.106 -0.050
-0.500 0.100 0.500 -0.718 0.088 -0.022
-0.500 0.200 -0.500 -0.661 0.102 -0.330
-0.500 0.200 -0.400 -0.675 0.120 -0.305
-0.500 0.200 -0.300 -0.688 0.133 -0.277
-0.500 0.200 -0.200 -0.696 0.142 -0.247
-0.500 0.200 -0.100 -0.703 0.148 -0.216
-0.500 0.200 0.000 -0.706 0.149 -0.185
-0.500 0.200 0.100 -0.706 0.147 -0.153
-0.500 0.200 0.200 -0.704 0.140 -0.122
-0.500 0.200 0.300 -0.699 0.131 -0.093
-0.500 0.200 0.400 -0.691 0.118 -0.065
-0.500 0.200 0.500 -0.681 0.103 -0.040
-0.500 0.300 -0.500 -0.615 0.110 -0.312
-0.500 0.300 -0.400 -0.629 0.126 -0.290
-0.500 0.300 -0.300 -0.641 0.138 -0.266
-0.500 0.300 -0.200 -0.650 0.147 -0.240
-0.500 0.300 -0.100 -0.657 0.152 -0.213
-0.500 0.300 0.000 -0.661 0.154 -0.185
-0.500 0.300 0.100 -0.663 0.152 -0.157
-0.500 0.300 0.200 -0.662 0.148 -0.130
-0.500 0.300 0.300 -0.658 0.140 -0.103
-0.500 0.300 0.400 -0.652 0.129 -0.078
-0.500 0.300 0.500 -0.644 0.116 -0.055
-0.500 0.400 -0.500 -0.572 0.117 -0.296
-0.500 0.400 -0.400 -0.586 0.131 -0.277
-0.500 0.400 -0.300 -0.598 0.142 -0.256
